
level1,level1Label,level2,level2Label,level3,level3Label,level4,level4Label
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C840,Psychology in health & medicine,http://jacs3.data.ac.uk/C847,Psychoanalytical studies
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C840,Psychology in health & medicine,http://jacs3.data.ac.uk/C848,Psychology of mental health
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C850,Cognitive & affective psychology,http://jacs3.data.ac.uk/C851,Psychological modelling
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C850,Cognitive & affective psychology,http://jacs3.data.ac.uk/C852,Psychology of communication
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C850,Cognitive & affective psychology,http://jacs3.data.ac.uk/C853,Psychology of memory & learning
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C850,Cognitive & affective psychology,http://jacs3.data.ac.uk/C854,Psychology of perception
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C850,Cognitive & affective psychology,http://jacs3.data.ac.uk/C855,Psychology of higher cognitive processes
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C850,Cognitive & affective psychology,http://jacs3.data.ac.uk/C856,Experimental psychology
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C850,Cognitive & affective psychology,http://jacs3.data.ac.uk/C857,Affective psychology
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C850,Cognitive & affective psychology,http://jacs3.data.ac.uk/C858,Transpersonal psychology
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C860,Psychobiology,http://jacs3.data.ac.uk/C861,Cognitive neuroscience
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C860,Psychobiology,http://jacs3.data.ac.uk/C862,Affective neuroscience
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C860,Psychobiology,http://jacs3.data.ac.uk/C863,Psychopharmacology
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C860,Psychobiology,http://jacs3.data.ac.uk/C864,Evolutionary psychology
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C860,Psychobiology,http://jacs3.data.ac.uk/C865,Animal psychology
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C870,Personality & individual differences,http://jacs3.data.ac.uk/C871,Psychometrics
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C870,Personality & individual differences,http://jacs3.data.ac.uk/C872,Psychology of gender
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C870,Personality & individual differences,http://jacs3.data.ac.uk/C873,Cross-cultural psychology
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C880,Social psychology,http://jacs3.data.ac.uk/C881,Social cognition
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C800,Psychology,http://jacs3.data.ac.uk/C890,Psychology not elsewhere classified,,
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C900,Others in Biological Sciences,http://jacs3.data.ac.uk/C910,Applied biological sciences,,
http://jacs3.data.ac.uk/C000,Biological sciences,http://jacs3.data.ac.uk/C900,Others in Biological Sciences,http://jacs3.data.ac.uk/C990,Biological sciences not elsewhere classified,,
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D100,Pre-clinical veterinary medicine,http://jacs3.data.ac.uk/D190,Pre-clinical veterinary medicine not elsewhere classified,,
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D200,Clinical veterinary medicine & dentistry,http://jacs3.data.ac.uk/D210,Clinical veterinary medicine,,
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D200,Clinical veterinary medicine & dentistry,http://jacs3.data.ac.uk/D220,Clinical veterinary dentistry,,
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D200,Clinical veterinary medicine & dentistry,http://jacs3.data.ac.uk/D290,Clinical veterinary medicine & dentistry not elsewhere classified,,
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D300,Animal science,http://jacs3.data.ac.uk/D310,Veterinary nursing,,
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D300,Animal science,http://jacs3.data.ac.uk/D320,Animal health,http://jacs3.data.ac.uk/D321,Animal anatomy
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D300,Animal science,http://jacs3.data.ac.uk/D320,Animal health,http://jacs3.data.ac.uk/D322,Animal physiology
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D300,Animal science,http://jacs3.data.ac.uk/D320,Animal health,http://jacs3.data.ac.uk/D323,Animal pathology
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D300,Animal science,http://jacs3.data.ac.uk/D320,Animal health,http://jacs3.data.ac.uk/D324,Animal pharmacology
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D300,Animal science,http://jacs3.data.ac.uk/D320,Animal health,http://jacs3.data.ac.uk/D325,Animal toxicology
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D300,Animal science,http://jacs3.data.ac.uk/D320,Animal health,http://jacs3.data.ac.uk/D326,Animal pharmacy
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D300,Animal science,http://jacs3.data.ac.uk/D320,Animal health,http://jacs3.data.ac.uk/D327,Animal nutrition
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D300,Animal science,http://jacs3.data.ac.uk/D320,Animal health,http://jacs3.data.ac.uk/D328,Animal welfare
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D300,Animal science,http://jacs3.data.ac.uk/D330,Veterinary public health,,
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D300,Animal science,http://jacs3.data.ac.uk/D340,Overseas veterinary development,,
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D300,Animal science,http://jacs3.data.ac.uk/D390,Animal sciences not elsewhere classified,,
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D410,Arable & fruit farming,http://jacs3.data.ac.uk/D411,Agricultural pests & diseases
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D410,Arable & fruit farming,http://jacs3.data.ac.uk/D412,Crop physiology
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D410,Arable & fruit farming,http://jacs3.data.ac.uk/D413,Crop nutrition
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D410,Arable & fruit farming,http://jacs3.data.ac.uk/D414,Crop protection
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D410,Arable & fruit farming,http://jacs3.data.ac.uk/D415,Crop production
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D410,Arable & fruit farming,http://jacs3.data.ac.uk/D416,Glasshouse culture
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D410,Arable & fruit farming,http://jacs3.data.ac.uk/D417,Amenity horticulture
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D410,Arable & fruit farming,http://jacs3.data.ac.uk/D418,Exotic plants & crops
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D420,Livestock,http://jacs3.data.ac.uk/D421,Livestock husbandry
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D420,Livestock,http://jacs3.data.ac.uk/D422,Equine studies
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D420,Livestock,http://jacs3.data.ac.uk/D423,Poultry keeping
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D420,Livestock,http://jacs3.data.ac.uk/D424,Game keeping
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D420,Livestock,http://jacs3.data.ac.uk/D425,Exotic livestock
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D430,Fish farming,http://jacs3.data.ac.uk/D431,Fish husbandry
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D430,Fish farming,http://jacs3.data.ac.uk/D432,Freshwater fish
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D430,Fish farming,http://jacs3.data.ac.uk/D433,Saltwater fish
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D430,Fish farming,http://jacs3.data.ac.uk/D434,Ornamental fish
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D430,Fish farming,http://jacs3.data.ac.uk/D435,Aquaculture
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D440,Rural estate management,http://jacs3.data.ac.uk/D441,Farm management
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D440,Rural estate management,http://jacs3.data.ac.uk/D442,Game keeping management
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D440,Rural estate management,http://jacs3.data.ac.uk/D443,Water resource management
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D440,Rural estate management,http://jacs3.data.ac.uk/D444,Land management for recreation
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D440,Rural estate management,http://jacs3.data.ac.uk/D445,Biological heritage site management
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D440,Rural estate management,http://jacs3.data.ac.uk/D446,Wilderness management
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D440,Rural estate management,http://jacs3.data.ac.uk/D447,Environmental conservation
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D440,Rural estate management,http://jacs3.data.ac.uk/D448,Sustainable agricultural & landscape development
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D450,International agriculture,,
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D460,Organic farming,http://jacs3.data.ac.uk/D461,Organic arable & fruit farming
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D460,Organic farming,http://jacs3.data.ac.uk/D462,Organic livestock
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D460,Organic farming,http://jacs3.data.ac.uk/D463,Organic fish farming
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D470,Agricultural technology,http://jacs3.data.ac.uk/D471,Agricultural machinery
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D470,Agricultural technology,http://jacs3.data.ac.uk/D472,Agricultural irrigation & drainage
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D400,Agriculture,http://jacs3.data.ac.uk/D490,Agriculture not elsewhere classified,,
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D500,Forestry & arboriculture,http://jacs3.data.ac.uk/D510,Trees & shrubs,http://jacs3.data.ac.uk/D511,Forestry pests & diseases
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D500,Forestry & arboriculture,http://jacs3.data.ac.uk/D510,Trees & shrubs,http://jacs3.data.ac.uk/D512,Tree physiology
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D500,Forestry & arboriculture,http://jacs3.data.ac.uk/D510,Trees & shrubs,http://jacs3.data.ac.uk/D513,Tree nutrition
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D500,Forestry & arboriculture,http://jacs3.data.ac.uk/D510,Trees & shrubs,http://jacs3.data.ac.uk/D514,Tree protection
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D500,Forestry & arboriculture,http://jacs3.data.ac.uk/D510,Trees & shrubs,http://jacs3.data.ac.uk/D515,Tree production
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D500,Forestry & arboriculture,http://jacs3.data.ac.uk/D510,Trees & shrubs,http://jacs3.data.ac.uk/D516,Timber production
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D500,Forestry & arboriculture,http://jacs3.data.ac.uk/D510,Trees & shrubs,http://jacs3.data.ac.uk/D517,Community forestry
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D500,Forestry & arboriculture,http://jacs3.data.ac.uk/D520,International forestry,,
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D500,Forestry & arboriculture,http://jacs3.data.ac.uk/D530,Organic forestry,,
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D500,Forestry & arboriculture,http://jacs3.data.ac.uk/D540,Forestry technology,http://jacs3.data.ac.uk/D541,Forestry irrigation & drainage
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D500,Forestry & arboriculture,http://jacs3.data.ac.uk/D590,Forestry not elsewhere classified,,
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D600,Food & beverage studies,http://jacs3.data.ac.uk/D610,Food science,http://jacs3.data.ac.uk/D611,Meat science
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D600,Food & beverage studies,http://jacs3.data.ac.uk/D610,Food science,http://jacs3.data.ac.uk/D612,Cereal science
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D600,Food & beverage studies,http://jacs3.data.ac.uk/D610,Food science,http://jacs3.data.ac.uk/D613,Vegetable science
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D600,Food & beverage studies,http://jacs3.data.ac.uk/D610,Food science,http://jacs3.data.ac.uk/D614,Fruit science
http://jacs3.data.ac.uk/D000,"Veterinary sciences, agriculture & related subjects",http://jacs3.data.ac.uk/D600,Food & beverage studies,http://jacs3.data.ac.uk/D620,Food hygiene,,
